id;issue_d;ano_mes;ano;valor_emprestimo;taxa_juros;parcela;term_meses;grade;sub_grade;renda_anual;faixa_renda;dti;faixa_dti;finalidade;estado;status_verificacao;moradia;loan_status;status_carteira;inadimplente
110181355;01/06/2017;01/06/2017;2017;10000.0;26.3;301.19;60.0;E;E5;59000.0;50k-75k;28.14;20-30;debt_consolidation;FL;Source Verified;RENT;Charged Off;Inadimplente;1
113932204;01/08/2017;01/08/2017;2017;6925.0;25.82;278.35;36.0;E;E4;25000.0;até 30k;29.57;20-30;other;SC;Verified;RENT;Current;Em dia;0
104511150;01/04/2017;01/04/2017;2017;10000.0;23.99;287.63;60.0;E;E2;30452.0;30k-50k;30.78;30-40;debt_consolidation;AZ;Verified;OWN;Charged Off;Inadimplente;1
94375396;01/12/2016;01/12/2016;2016;19200.0;22.74;538.4;60.0;E;E1;40000.0;30k-50k;27.66;20-30;credit_card;NY;Not Verified;MORTGAGE;Fully Paid;Quitado;0
133120489;01/05/2018;01/05/2018;2018;4000.0;22.9;154.64;36.0;E;E1;114000.0;100k-150k;30.07;30-40;other;NJ;Verified;MORTGAGE;Current;Em dia;0
121818560;01/10/2017;01/10/2017;2017;25000.0;24.85;731.59;60.0;E;E3;85000.0;75k-100k;20.49;20-30;debt_consolidation;CT;Not Verified;MORTGAGE;Fully Paid;Quitado;0
119327498;01/09/2017;01/09/2017;2017;15000.0;25.82;447.51;60.0;E;E4;146000.0;100k-150k;11.82;out/20;other;MI;Source Verified;MORTGAGE;In Grace Period;Outro;0
126730660;01/01/2018;01/01/2018;2018;10000.0;23.88;286.99;60.0;E;E2;45000.0;30k-50k;21.65;20-30;debt_consolidation;GA;Source Verified;MORTGAGE;Current;Em dia;0
142992326;01/11/2018;01/11/2018;2018;16350.0;25.34;483.16;60.0;E;E3;46000.0;30k-50k;36.11;30-40;debt_consolidation;KY;Not Verified;RENT;Current;Em dia;0
129392226;01/02/2018;01/02/2018;2018;13875.0;22.9;390.35;60.0;E;E1;68250.0;50k-75k;21.29;20-30;credit_card;KY;Verified;OWN;Fully Paid;Quitado;0
144360421;01/12/2018;01/12/2018;2018;7500.0;23.4;291.89;36.0;E;E1;42000.0;30k-50k;17.83;out/20;debt_consolidation;IL;Source Verified;OWN;Current;Em dia;0
99491239;01/02/2017;01/02/2017;2017;12000.0;22.74;336.5;60.0;E;E1;136000.0;100k-150k;27.33;20-30;major_purchase;KS;Not Verified;OWN;Current;Em dia;0
99954442;01/03/2017;01/03/2017;2017;7500.0;23.99;294.21;36.0;E;E2;120000.0;100k-150k;13.85;out/20;moving;CA;Verified;RENT;Fully Paid;Quitado;0
136481399;01/08/2018;01/08/2018;2018;20000.0;24.37;579.67;60.0;E;E2;192000.0;150k+;25.52;20-30;other;MD;Verified;MORTGAGE;Current;Em dia;0
111157873;01/06/2017;01/06/2017;2017;18000.0;26.3;542.13;60.0;E;E5;70000.0;50k-75k;19.7;out/20;credit_card;CA;Not Verified;MORTGAGE;Charged Off;Inadimplente;1
121243957;01/10/2017;01/10/2017;2017;20400.0;22.91;788.73;36.0;E;E1;79000.0;75k-100k;20.08;20-30;debt_consolidation;CT;Verified;RENT;Current;Em dia;0
109877895;01/05/2017;01/05/2017;2017;7000.0;26.3;283.16;36.0;E;E5;27000.0;até 30k;16.8;out/20;debt_consolidation;NM;Source Verified;RENT;Fully Paid;Quitado;0
128894122;01/02/2018;01/02/2018;2018;30000.0;23.88;860.96;60.0;E;E2;85000.0;75k-100k;4.53;0-10;credit_card;NY;Source Verified;RENT;Charged Off;Inadimplente;1
119717146;01/09/2017;01/09/2017;2017;35000.0;26.3;1415.78;36.0;E;E5;78000.0;75k-100k;33.82;30-40;debt_consolidation;AR;Source Verified;OWN;Current;Em dia;0
142735364;01/10/2018;01/10/2018;2018;15000.0;26.31;451.87;60.0;E;E4;30000.0;até 30k;25.2;20-30;credit_card;WA;Source Verified;RENT;Current;Em dia;0
136948137;01/07/2018;01/07/2018;2018;35000.0;23.4;994.73;60.0;E;E1;100118.0;100k-150k;28.43;20-30;debt_consolidation;UT;Verified;MORTGAGE;Current;Em dia;0
136805100;01/08/2018;01/08/2018;2018;6200.0;25.34;247.63;36.0;E;E3;40000.0;30k-50k;39.84;30-40;credit_card;IL;Verified;MORTGAGE;Current;Em dia;0
111514946;01/06/2017;01/06/2017;2017;5000.0;23.88;195.85;36.0;E;E2;170000.0;150k+;19.99;out/20;small_business;MD;Source Verified;MORTGAGE;Current;Em dia;0
94426243;01/12/2016;01/12/2016;2016;35000.0;24.74;1386.79;36.0;E;E3;100000.0;75k-100k;28.02;20-30;debt_consolidation;CO;Verified;MORTGAGE;Fully Paid;Quitado;0
94230664;01/12/2016;01/12/2016;2016;18000.0;24.74;525.59;60.0;E;E3;65000.0;50k-75k;22.78;20-30;debt_consolidation;PA;Source Verified;RENT;Current;Em dia;0
135957772;01/07/2018;01/07/2018;2018;11900.0;24.37;469.19;36.0;E;E2;116500.0;100k-150k;2.81;0-10;debt_consolidation;NY;Not Verified;RENT;Current;Em dia;0
135686637;01/06/2018;01/06/2018;2018;13150.0;23.87;515.02;36.0;E;E2;25000.0;até 30k;37.35;30-40;debt_consolidation;MN;Verified;RENT;Current;Em dia;0
126279780;01/12/2017;01/12/2017;2017;10000.0;24.85;396.81;36.0;E;E3;55000.0;50k-75k;28.98;20-30;debt_consolidation;CA;Source Verified;RENT;Fully Paid;Quitado;0
94120621;01/12/2016;01/12/2016;2016;30000.0;24.74;875.98;60.0;E;E3;96000.0;75k-100k;12.75;out/20;debt_consolidation;CA;Source Verified;RENT;Charged Off;Inadimplente;1
95617332;01/12/2016;01/12/2016;2016;15450.0;24.74;451.13;60.0;E;E3;65000.0;50k-75k;33.22;30-40;debt_consolidation;KS;Not Verified;MORTGAGE;Current;Em dia;0
126361330;01/01/2018;01/01/2018;2018;2000.0;22.91;77.33;36.0;E;E1;39500.0;30k-50k;21.3;20-30;debt_consolidation;FL;Not Verified;MORTGAGE;Current;Em dia;0
115705247;01/10/2017;01/10/2017;2017;3500.0;23.88;137.1;36.0;E;E2;147000.0;100k-150k;12.11;out/20;other;NJ;Not Verified;RENT;Fully Paid;Quitado;0
135732632;01/07/2018;01/07/2018;2018;6350.0;22.9;245.48;36.0;E;E1;35000.0;30k-50k;17.18;out/20;house;DC;Verified;OWN;Current;Em dia;0
139103808;01/09/2018;01/09/2018;2018;1000.0;27.27;40.98;36.0;E;E5;32000.0;30k-50k;1.21;0-10;other;IN;Source Verified;RENT;Current;Em dia;0
97883713;01/03/2017;01/03/2017;2017;7225.0;25.49;289.15;36.0;E;E4;30000.0;até 30k;34.6;30-40;debt_consolidation;MA;Source Verified;RENT;Charged Off;Inadimplente;1
129055849;01/03/2018;01/03/2018;2018;16000.0;26.3;481.9;60.0;E;E5;54000.0;50k-75k;35.89;30-40;home_improvement;TX;Verified;MORTGAGE;Current;Em dia;0
133956949;01/05/2018;01/05/2018;2018;13100.0;26.77;398.22;60.0;E;E5;53000.0;50k-75k;15.42;out/20;debt_consolidation;CA;Source Verified;MORTGAGE;Current;Em dia;0
141934725;01/10/2018;01/10/2018;2018;20000.0;24.37;579.67;60.0;E;E2;40000.0;30k-50k;18.15;out/20;debt_consolidation;NV;Not Verified;RENT;Current;Em dia;0
145596425;01/12/2018;01/12/2018;2018;18000.0;26.31;728.21;36.0;E;E4;98000.0;75k-100k;21.49;20-30;debt_consolidation;CT;Verified;MORTGAGE;Current;Em dia;0
121795026;01/10/2017;01/10/2017;2017;28000.0;26.3;843.32;60.0;E;E5;110000.0;100k-150k;26.71;20-30;debt_consolidation;PA;Verified;MORTGAGE;Late (31-120 days);Inadimplente;1
141809509;01/11/2018;01/11/2018;2018;14400.0;27.27;442.04;60.0;E;E5;30000.0;até 30k;13.56;out/20;debt_consolidation;NV;Verified;RENT;Current;Em dia;0
93706607;01/01/2017;01/01/2017;2017;35000.0;23.99;1372.97;36.0;E;E2;78240.0;75k-100k;19.19;out/20;home_improvement;MN;Source Verified;MORTGAGE;Fully Paid;Quitado;0
115300171;01/08/2017;01/08/2017;2017;10000.0;25.82;298.34;60.0;E;E4;30000.0;até 30k;25.16;20-30;debt_consolidation;FL;Source Verified;MORTGAGE;Current;Em dia;0
110292407;01/06/2017;01/06/2017;2017;27200.0;23.88;780.6;60.0;E;E2;74200.0;50k-75k;12.03;out/20;debt_consolidation;MD;Not Verified;RENT;Current;Em dia;0
101512544;01/03/2017;01/03/2017;2017;24850.0;26.24;747.56;60.0;E;E5;69000.0;50k-75k;18.68;out/20;debt_consolidation;TN;Verified;MORTGAGE;Fully Paid;Quitado;0
126617362;01/01/2018;01/01/2018;2018;11875.0;25.82;354.28;60.0;E;E4;212000.0;150k+;15.33;out/20;debt_consolidation;TX;Source Verified;RENT;Current;Em dia;0
95226694;01/12/2016;01/12/2016;2016;12925.0;25.49;383.09;60.0;E;E4;58000.0;50k-75k;26.87;20-30;debt_consolidation;OH;Source Verified;RENT;Current;Em dia;0
100130579;01/03/2017;01/03/2017;2017;12000.0;26.24;361.0;60.0;E;E5;45000.0;30k-50k;15.49;out/20;credit_card;NV;Not Verified;RENT;Current;Em dia;0
110663208;01/06/2017;01/06/2017;2017;24825.0;26.3;1004.19;36.0;E;E5;54000.0;50k-75k;28.02;20-30;debt_consolidation;NY;Not Verified;OWN;Current;Em dia;0
136813644;01/07/2018;01/07/2018;2018;4000.0;23.4;155.68;36.0;E;E1;28000.0;até 30k;37.98;30-40;debt_consolidation;NY;Not Verified;OWN;Charged Off;Inadimplente;1
96224570;01/01/2017;01/01/2017;2017;18075.0;22.74;506.85;60.0;E;E1;70000.0;50k-75k;18.1;out/20;debt_consolidation;OH;Source Verified;MORTGAGE;Fully Paid;Quitado;0
122704434;01/11/2017;01/11/2017;2017;6400.0;23.88;250.69;36.0;E;E2;50000.0;30k-50k;17.0;out/20;credit_card;FL;Not Verified;RENT;Fully Paid;Quitado;0
143683149;01/11/2018;01/11/2018;2018;15000.0;25.34;443.27;60.0;E;E3;77000.0;75k-100k;21.45;20-30;debt_consolidation;CA;Source Verified;RENT;Current;Em dia;0
135649926;01/06/2018;01/06/2018;2018;15000.0;26.77;455.98;60.0;E;E5;40000.0;30k-50k;2.46;0-10;credit_card;TX;Verified;RENT;Current;Em dia;0
128228402;01/02/2018;01/02/2018;2018;23900.0;25.82;960.66;36.0;E;E4;272000.0;150k+;20.08;20-30;debt_consolidation;NM;Not Verified;MORTGAGE;Current;Em dia;0
98139957;01/03/2017;01/03/2017;2017;18025.0;22.74;695.31;36.0;E;E1;41000.0;30k-50k;29.51;20-30;credit_card;NY;Source Verified;RENT;Current;Em dia;0
102666093;01/03/2017;01/03/2017;2017;4200.0;23.99;164.76;36.0;E;E2;45000.0;30k-50k;3.76;0-10;debt_consolidation;CO;Not Verified;OWN;Fully Paid;Quitado;0
143518083;01/11/2018;01/11/2018;2018;17000.0;25.34;678.98;36.0;E;E3;45000.0;30k-50k;24.51;20-30;debt_consolidation;TX;Source Verified;RENT;Current;Em dia;0
137193185;01/07/2018;01/07/2018;2018;6400.0;24.37;252.34;36.0;E;E2;120000.0;100k-150k;1.2;0-10;home_improvement;NY;Verified;MORTGAGE;Current;Em dia;0
140033630;01/09/2018;01/09/2018;2018;16000.0;27.27;491.16;60.0;E;E5;85000.0;75k-100k;12.01;out/20;other;NY;Verified;RENT;Current;Em dia;0
131003805;01/04/2018;01/04/2018;2018;24300.0;25.81;976.61;36.0;E;E4;70000.0;50k-75k;24.72;20-30;debt_consolidation;FL;Verified;MORTGAGE;Fully Paid;Quitado;0
95090305;01/01/2017;01/01/2017;2017;5850.0;24.74;231.8;36.0;E;E3;19560.0;até 30k;25.15;20-30;debt_consolidation;OR;Verified;RENT;Fully Paid;Quitado;0
115095687;01/08/2017;01/08/2017;2017;10000.0;26.3;301.19;60.0;E;E5;37000.0;30k-50k;12.1;out/20;credit_card;FL;Source Verified;RENT;Fully Paid;Quitado;0
126902820;01/01/2018;01/01/2018;2018;10000.0;24.85;292.64;60.0;E;E3;59000.0;50k-75k;31.04;30-40;other;TX;Not Verified;MORTGAGE;Current;Em dia;0
118457998;01/09/2017;01/09/2017;2017;12000.0;26.3;485.41;36.0;E;E5;75000.0;50k-75k;2.02;0-10;debt_consolidation;NY;Source Verified;RENT;Current;Em dia;0
117876350;01/09/2017;01/09/2017;2017;6000.0;23.88;235.02;36.0;E;E2;0.0;;;;debt_consolidation;WA;Not Verified;RENT;Current;Em dia;0
119276280;01/09/2017;01/09/2017;2017;11000.0;25.82;328.18;60.0;E;E4;48000.0;30k-50k;10.88;out/20;debt_consolidation;NC;Verified;MORTGAGE;Charged Off;Inadimplente;1
96401517;01/01/2017;01/01/2017;2017;28350.0;22.74;794.98;60.0;E;E1;150000.0;100k-150k;4.82;0-10;small_business;RI;Source Verified;MORTGAGE;Late (31-120 days);Inadimplente;1
108114573;01/05/2017;01/05/2017;2017;22400.0;24.85;655.51;60.0;E;E3;102000.0;100k-150k;24.72;20-30;debt_consolidation;TX;Not Verified;OWN;Current;Em dia;0
104901138;01/04/2017;01/04/2017;2017;30000.0;22.74;841.24;60.0;E;E1;69000.0;50k-75k;20.38;20-30;debt_consolidation;CA;Verified;RENT;Current;Em dia;0
136793119;01/07/2018;01/07/2018;2018;10000.0;27.27;306.97;60.0;E;E5;35000.0;30k-50k;22.81;20-30;credit_card;FL;Verified;RENT;Fully Paid;Quitado;0
142100471;01/10/2018;01/10/2018;2018;25000.0;24.37;985.69;36.0;E;E2;484790.0;150k+;3.48;0-10;small_business;NY;Source Verified;RENT;In Grace Period;Outro;0
145466272;01/12/2018;01/12/2018;2018;30000.0;26.31;903.73;60.0;E;E4;82500.0;75k-100k;16.2;out/20;debt_consolidation;TX;Source Verified;MORTGAGE;Current;Em dia;0
98138330;01/02/2017;01/02/2017;2017;8000.0;22.74;308.6;36.0;E;E1;30000.0;até 30k;28.24;20-30;debt_consolidation;TX;Source Verified;MORTGAGE;Current;Em dia;0
110035295;01/06/2017;01/06/2017;2017;30025.0;25.82;1206.85;36.0;E;E4;125000.0;100k-150k;7.52;0-10;debt_consolidation;CA;Verified;RENT;Current;Em dia;0
133720371;01/05/2018;01/05/2018;2018;26225.0;24.84;767.29;60.0;E;E3;110000.0;100k-150k;25.49;20-30;debt_consolidation;CA;Verified;MORTGAGE;In Grace Period;Outro;0
141281068;01/10/2018;01/10/2018;2018;30000.0;25.34;886.53;60.0;E;E3;40000.0;30k-50k;20.1;20-30;credit_card;OK;Source Verified;MORTGAGE;Current;Em dia;0
134651554;01/06/2018;01/06/2018;2018;11200.0;23.87;438.65;36.0;E;E2;62000.0;50k-75k;21.1;20-30;debt_consolidation;FL;Source Verified;OWN;Current;Em dia;0
72247064;01/07/2017;01/07/2017;2017;30000.0;26.3;903.55;60.0;E;E5;143000.0;100k-150k;20.2;20-30;debt_consolidation;AZ;Source Verified;MORTGAGE;Late (31-120 days);Inadimplente;1
137579643;01/07/2018;01/07/2018;2018;16000.0;25.34;639.04;36.0;E;E3;56000.0;50k-75k;38.31;30-40;debt_consolidation;GA;Verified;MORTGAGE;Current;Em dia;0
98004436;01/02/2017;01/02/2017;2017;14000.0;26.24;421.16;60.0;E;E5;35000.0;30k-50k;22.26;20-30;debt_consolidation;CA;Source Verified;RENT;Charged Off;Inadimplente;1
132173667;01/04/2018;01/04/2018;2018;30000.0;25.81;894.85;60.0;E;E4;118000.0;100k-150k;29.28;20-30;credit_card;MO;Not Verified;RENT;Current;Em dia;0
132000942;01/04/2018;01/04/2018;2018;20000.0;26.77;607.97;60.0;E;E5;54000.0;50k-75k;26.47;20-30;debt_consolidation;AL;Verified;RENT;Current;Em dia;0
131937609;01/04/2018;01/04/2018;2018;23800.0;26.77;723.48;60.0;E;E5;81548.16;75k-100k;13.38;out/20;debt_consolidation;TX;Verified;MORTGAGE;Current;Em dia;0
126961371;01/01/2018;01/01/2018;2018;10000.0;23.88;286.99;60.0;E;E2;40000.0;30k-50k;24.93;20-30;other;NJ;Source Verified;RENT;Current;Em dia;0
94240562;01/12/2016;01/12/2016;2016;21000.0;22.74;588.87;60.0;E;E1;69800.0;50k-75k;18.62;out/20;debt_consolidation;NY;Source Verified;RENT;Charged Off;Inadimplente;1
117892052;01/09/2017;01/09/2017;2017;5775.0;25.82;232.13;36.0;E;E4;38000.0;30k-50k;21.07;20-30;credit_card;FL;Source Verified;OWN;Charged Off;Inadimplente;1
95676219;01/12/2016;01/12/2016;2016;35000.0;24.74;1021.97;60.0;E;E3;320000.0;150k+;6.02;0-10;debt_consolidation;CA;Source Verified;MORTGAGE;Fully Paid;Quitado;0
138896084;01/08/2018;01/08/2018;2018;25000.0;23.4;710.52;60.0;E;E1;75000.0;50k-75k;16.05;out/20;credit_card;TX;Source Verified;MORTGAGE;In Grace Period;Outro;0
129851361;01/03/2018;01/03/2018;2018;20000.0;25.81;596.57;60.0;E;E4;36800.0;30k-50k;4.94;0-10;debt_consolidation;FL;Source Verified;RENT;Current;Em dia;0
129053933;01/02/2018;01/02/2018;2018;10175.0;22.91;393.4;36.0;E;E1;46000.0;30k-50k;49.44;40+;debt_consolidation;OR;Verified;MORTGAGE;Current;Em dia;0
143276295;01/11/2018;01/11/2018;2018;30000.0;27.27;920.91;60.0;E;E5;60000.0;50k-75k;16.92;out/20;debt_consolidation;AL;Source Verified;RENT;Current;Em dia;0
131472861;01/04/2018;01/04/2018;2018;3475.0;23.87;136.1;36.0;E;E2;52608.0;50k-75k;25.89;20-30;debt_consolidation;CA;Verified;MORTGAGE;Charged Off;Inadimplente;1
100133267;01/03/2017;01/03/2017;2017;16000.0;22.74;448.67;60.0;E;E1;42000.0;30k-50k;19.04;out/20;debt_consolidation;GA;Source Verified;MORTGAGE;Fully Paid;Quitado;0
131429206;01/04/2018;01/04/2018;2018;5100.0;26.77;207.58;36.0;E;E5;30000.0;até 30k;2.2;0-10;home_improvement;GA;Not Verified;MORTGAGE;Current;Em dia;0
97720801;01/02/2017;01/02/2017;2017;14000.0;23.99;549.19;36.0;E;E2;42500.0;30k-50k;34.82;30-40;debt_consolidation;MI;Verified;OWN;Charged Off;Inadimplente;1
142195768;01/11/2018;01/11/2018;2018;12000.0;26.31;361.5;60.0;E;E4;40000.0;30k-50k;23.46;20-30;credit_card;CA;Source Verified;RENT;Current;Em dia;0
114227943;01/08/2017;01/08/2017;2017;13500.0;26.3;406.6;60.0;E;E5;82000.0;75k-100k;7.38;0-10;credit_card;FL;Source Verified;RENT;Current;Em dia;0
131466468;01/04/2018;01/04/2018;2018;24100.0;24.84;956.18;36.0;E;E3;166000.0;150k+;16.04;out/20;credit_card;AZ;Source Verified;RENT;Current;Em dia;0
136624735;01/07/2018;01/07/2018;2018;30000.0;25.34;886.53;60.0;E;E3;28800.0;até 30k;10.54;out/20;debt_consolidation;CA;Source Verified;RENT;Current;Em dia;0
138523875;01/08/2018;01/08/2018;2018;7500.0;26.31;303.42;36.0;E;E4;100000.0;75k-100k;13.48;out/20;other;MO;Verified;OWN;Fully Paid;Quitado;0
136884083;01/08/2018;01/08/2018;2018;14100.0;26.31;570.43;36.0;E;E4;75000.0;50k-75k;29.69;20-30;credit_card;NJ;Source Verified;OWN;Current;Em dia;0
130083678;01/03/2018;01/03/2018;2018;32125.0;24.84;1274.57;36.0;E;E3;34000.0;30k-50k;62.61;40+;debt_consolidation;AZ;Verified;MORTGAGE;Current;Em dia;0
104302275;01/04/2017;01/04/2017;2017;21000.0;22.74;810.07;36.0;E;E1;15000.0;até 30k;27.04;20-30;credit_card;NY;Not Verified;RENT;Current;Em dia;0
125350765;01/12/2017;01/12/2017;2017;10000.0;26.3;301.19;60.0;E;E5;150000.0;100k-150k;21.02;20-30;other;VA;Source Verified;MORTGAGE;Current;Em dia;0
121252757;01/10/2017;01/10/2017;2017;2000.0;24.85;79.37;36.0;E;E3;68300.0;50k-75k;32.69;30-40;medical;TN;Source Verified;RENT;Fully Paid;Quitado;0
116832514;01/08/2017;01/08/2017;2017;16000.0;26.3;481.9;60.0;E;E5;14500.0;até 30k;22.35;20-30;credit_card;IL;Verified;MORTGAGE;Fully Paid;Quitado;0
99931213;01/03/2017;01/03/2017;2017;19750.0;25.49;790.39;36.0;E;E4;52000.0;50k-75k;31.5;30-40;debt_consolidation;NE;Verified;MORTGAGE;Charged Off;Inadimplente;1
119379986;01/09/2017;01/09/2017;2017;10000.0;23.88;391.7;36.0;E;E2;40000.0;30k-50k;15.87;out/20;debt_consolidation;FL;Source Verified;OWN;Charged Off;Inadimplente;1
119248133;01/09/2017;01/09/2017;2017;25000.0;24.85;992.02;36.0;E;E3;38000.0;30k-50k;55.78;40+;debt_consolidation;CA;Verified;RENT;Charged Off;Inadimplente;1
142641109;01/10/2018;01/10/2018;2018;18000.0;23.4;511.58;60.0;E;E1;50000.0;30k-50k;23.07;20-30;debt_consolidation;NY;Source Verified;RENT;Current;Em dia;0
92578880;01/12/2016;01/12/2016;2016;13500.0;22.74;378.56;60.0;E;E1;36000.0;30k-50k;31.4;30-40;credit_card;MI;Not Verified;RENT;Current;Em dia;0
132375508;01/05/2018;01/05/2018;2018;20000.0;24.84;585.16;60.0;E;E3;58000.0;50k-75k;23.94;20-30;debt_consolidation;IL;Source Verified;MORTGAGE;Current;Em dia;0
142635688;01/10/2018;01/10/2018;2018;1000.0;24.37;39.43;36.0;E;E2;24000.0;até 30k;27.2;20-30;other;AL;Not Verified;RENT;Current;Em dia;0
116879333;01/08/2017;01/08/2017;2017;12000.0;24.85;476.17;36.0;E;E3;38889.96;30k-50k;31.08;30-40;debt_consolidation;GA;Verified;RENT;Current;Em dia;0
128238668;01/02/2018;01/02/2018;2018;23050.0;24.85;674.53;60.0;E;E3;78500.0;75k-100k;17.99;out/20;debt_consolidation;ND;Not Verified;MORTGAGE;Current;Em dia;0
133763184;01/05/2018;01/05/2018;2018;30000.0;26.77;911.95;60.0;E;E5;75000.0;50k-75k;13.44;out/20;home_improvement;FL;Verified;OWN;In Grace Period;Outro;0
130960712;01/04/2018;01/04/2018;2018;25000.0;22.9;966.45;36.0;E;E1;102000.0;100k-150k;11.93;out/20;debt_consolidation;NY;Verified;RENT;Fully Paid;Quitado;0
138695790;01/08/2018;01/08/2018;2018;30000.0;25.34;886.53;60.0;E;E3;64000.0;50k-75k;21.88;20-30;debt_consolidation;MA;Source Verified;RENT;Late (31-120 days);Inadimplente;1
144218655;01/11/2018;01/11/2018;2018;5800.0;27.27;237.63;36.0;E;E5;44200.0;30k-50k;29.32;20-30;debt_consolidation;FL;Verified;OWN;Current;Em dia;0
119728191;01/10/2017;01/10/2017;2017;5325.0;24.85;211.3;36.0;E;E3;17767.0;até 30k;8.31;0-10;debt_consolidation;FL;Verified;RENT;Current;Em dia;0
95925536;01/12/2016;01/12/2016;2016;20000.0;25.49;800.39;36.0;E;E4;53000.0;50k-75k;26.2;20-30;credit_card;PA;Verified;RENT;Fully Paid;Quitado;0
115093153;01/08/2017;01/08/2017;2017;16000.0;26.3;481.9;60.0;E;E5;42000.0;30k-50k;15.81;out/20;debt_consolidation;TN;Source Verified;MORTGAGE;Current;Em dia;0
123914277;01/11/2017;01/11/2017;2017;12000.0;25.82;358.01;60.0;E;E4;31200.0;30k-50k;24.99;20-30;credit_card;MA;Not Verified;RENT;Current;Em dia;0
118609521;01/09/2017;01/09/2017;2017;6100.0;25.82;245.19;36.0;E;E4;50000.0;30k-50k;21.46;20-30;home_improvement;MA;Source Verified;RENT;Current;Em dia;0
99807381;01/03/2017;01/03/2017;2017;30000.0;22.74;841.24;60.0;E;E1;74900.0;50k-75k;29.16;20-30;credit_card;IN;Source Verified;MORTGAGE;Fully Paid;Quitado;0
129302148;01/02/2018;01/02/2018;2018;25000.0;25.81;1004.74;36.0;E;E4;125565.0;100k-150k;34.22;30-40;debt_consolidation;CA;Verified;MORTGAGE;Charged Off;Inadimplente;1
96484227;01/01/2017;01/01/2017;2017;12000.0;22.74;336.5;60.0;E;E1;98000.0;75k-100k;15.82;out/20;debt_consolidation;CT;Not Verified;OWN;Current;Em dia;0
140346345;01/09/2018;01/09/2018;2018;16000.0;25.34;472.82;60.0;E;E3;75000.0;50k-75k;19.04;out/20;debt_consolidation;NY;Verified;MORTGAGE;Current;Em dia;0
140905879;01/10/2018;01/10/2018;2018;14400.0;25.34;425.54;60.0;E;E3;80000.0;75k-100k;20.27;20-30;debt_consolidation;TX;Source Verified;MORTGAGE;Current;Em dia;0
115490698;01/09/2017;01/09/2017;2017;8000.0;26.3;323.61;36.0;E;E5;52000.0;50k-75k;17.03;out/20;other;WI;Verified;OWN;Current;Em dia;0
130768932;01/03/2018;01/03/2018;2018;15000.0;23.87;587.47;36.0;E;E2;84000.0;75k-100k;27.57;20-30;debt_consolidation;CT;Verified;OWN;Current;Em dia;0
113215980;01/07/2017;01/07/2017;2017;13000.0;26.3;391.54;60.0;E;E5;48000.0;30k-50k;20.53;20-30;home_improvement;MI;Source Verified;MORTGAGE;Fully Paid;Quitado;0
95232091;01/12/2016;01/12/2016;2016;18525.0;26.24;748.76;36.0;E;E5;44160.0;30k-50k;26.68;20-30;debt_consolidation;GA;Verified;RENT;Charged Off;Inadimplente;1
128411846;01/02/2018;01/02/2018;2018;16000.0;23.88;459.18;60.0;E;E2;65000.0;50k-75k;30.95;30-40;home_improvement;GA;Not Verified;MORTGAGE;In Grace Period;Outro;0
142197425;01/10/2018;01/10/2018;2018;12000.0;26.31;361.5;60.0;E;E4;15000.0;até 30k;28.08;20-30;credit_card;NC;Verified;OWN;Current;Em dia;0
130195642;01/03/2018;01/03/2018;2018;20000.0;25.81;596.57;60.0;E;E4;60000.0;50k-75k;23.7;20-30;other;MA;Not Verified;RENT;Current;Em dia;0
137195470;01/07/2018;01/07/2018;2018;16450.0;27.27;673.96;36.0;E;E5;18000.0;até 30k;55.93;40+;debt_consolidation;PA;Verified;RENT;Current;Em dia;0
142447182;01/10/2018;01/10/2018;2018;16000.0;25.34;472.82;60.0;E;E3;73000.0;50k-75k;37.14;30-40;debt_consolidation;VA;Verified;RENT;Current;Em dia;0
143322323;01/11/2018;01/11/2018;2018;19500.0;26.31;788.9;36.0;E;E4;96000.0;75k-100k;25.07;20-30;debt_consolidation;IN;Source Verified;OWN;Current;Em dia;0
140151175;01/09/2018;01/09/2018;2018;20000.0;24.37;579.67;60.0;E;E2;72000.0;50k-75k;15.83;out/20;debt_consolidation;OH;Source Verified;RENT;Current;Em dia;0
140613850;01/09/2018;01/09/2018;2018;15000.0;24.37;591.42;36.0;E;E2;72000.0;50k-75k;19.75;out/20;debt_consolidation;MD;Source Verified;MORTGAGE;Current;Em dia;0
95192872;01/12/2016;01/12/2016;2016;3000.0;22.74;115.73;36.0;E;E1;30000.0;até 30k;31.88;30-40;credit_card;NY;Source Verified;RENT;Current;Em dia;0
105587556;01/05/2017;01/05/2017;2017;2550.0;24.74;101.04;36.0;E;E3;45000.0;30k-50k;27.52;20-30;debt_consolidation;OK;Not Verified;MORTGAGE;Charged Off;Inadimplente;1
132989907;01/05/2018;01/05/2018;2018;10000.0;24.84;292.58;60.0;E;E3;20000.0;até 30k;24.96;20-30;credit_card;GA;Verified;RENT;Current;Em dia;0
139471450;01/09/2018;01/09/2018;2018;1000.0;23.4;38.92;36.0;E;E1;14000.0;até 30k;0.0;0-10;other;PA;Not Verified;MORTGAGE;Current;Em dia;0
99230273;01/02/2017;01/02/2017;2017;18600.0;22.74;717.49;36.0;E;E1;49000.0;30k-50k;20.06;20-30;debt_consolidation;NJ;Verified;RENT;Current;Em dia;0
143104501;01/11/2018;01/11/2018;2018;2000.0;26.31;80.92;36.0;E;E4;60000.0;50k-75k;28.76;20-30;other;TX;Not Verified;RENT;Current;Em dia;0
